hh_id,hhline,study_site,hhmem_relation_ego,hhmem_age,hhmem_gender,sleep_room_ego,hh_access_to_water,hh_toilet,hh_shared_toilet,hh_electricity,hh_refridgerator,hh_radio,hh_television,type_house,type_floor
HH572,2,1,Mother,36,F,0, , , , , , , , , 
HH572,3,1,Brother,9,M,0, , , , , , , , , 
HH572,4,1,Sister,14,F,1, , , , , , , , , 
HH573,1,1,Mother,40,F,0, , , , , , , , , 
HH573,2,1,Brother,0,M,0, , , , , , , , , 
HH573,3,1,Grandmother,73,F,1, , , , , , , , , 
HH573,4,1,Mother,40,F,1, , , , , , , , , 
HH573,5,1,Grandmother,73,F,0, , , , , , , , , 
HH573,6,1,Brother,9,M,0, , , , , , , , , 
HH574,1,1,Grandchild,13,M,0, , , , , , , , , 
HH575,1,1,Daughter,16,F,1,5,2,1,0,0,0,0,3,1
HH575,2,1,Son,13,M,1,5,2,1,0,0,0,0,3,1
HH575,3,1,Daughter,10,F,0,5,2,1,0,0,0,0,3,1
HH576,1,1,Mother,39,F,1,5,2,1,0,0,0,0,2,3
HH576,2,1,Sister,4,F,0,5,2,1,0,0,0,0,2,3
HH576,3,1,Brother,8,M,0,5,2,1,0,0,0,0,2,3
HH576,4,1,Sister,2,F,0,5,2,1,0,0,0,0,2,3
HH577,1,1,Son,18,M,0,5,3,1,0,0,0,0,3,3
HH577,2,1,Son,11,M,0,5,3,1,0,0,0,0,3,3
HH577,3,1,Daughter,9,F,0,5,3,1,0,0,0,0,3,3
HH577,4,1,Wife,35,F,1,5,3,1,0,0,0,0,3,3
HH578,1,1,Mother,55,F,0,5,2,1,0,0,0,0,3,3
HH578,2,1,Cousin,4,M,0,5,2,1,0,0,0,0,3,3
HH579,1,1,Husband,86,M,1,4,2,1,0,0,0,0,3,3
HH579,2,1,Grandchild,16,F,0,4,2,1,0,0,0,0,3,3
HH579,3,1,Grandchild,13,F,0,4,2,1,0,0,0,0,3,3
HH579,4,1,Grandchild,10,F,0,4,2,1,0,0,0,0,3,3
HH580,1,1,Mother,42,F,0,5,2,1,0,0,0,0,3,3
HH580,2,1,Father,44,M,0,5,2,1,0,0,0,0,3,3
HH580,3,1,Brother,16,M,1,5,2,1,0,0,0,0,3,3
HH580,4,1,Brother,12,M,1,5,2,1,0,0,0,0,3,3
HH580,5,1,Sister,18,F,0,5,2,1,0,0,0,0,3,3
HH580,6,1,Brother,3,M,0,5,2,1,0,0,0,0,3,3
HH581,1,1,Grandmother,50,F,0, , , , , , , , , 
HH581,2,1,Grandfather,56,M,0, , , , , , , , , 
HH581,3,1,Aunt,18,F,0, , , , , , , , , 
HH581,4,1,Niece,14,F,1, , , , , , , , , 
HH581,5,1,Brother,12,M,1, , , , , , , , , 
HH581,6,1,Cousin,11,M,0, , , , , , , , , 
HH581,7,1,Nephew,5,M,0, , , , , , , , , 
HH581,8,1,Cousin,19,M,0, , , , , , , , , 
HH582,1,1,Mother,44,F,0,5,2,1,0,0,1,0,3,3
HH582,2,1,Father,49,M,0,5,2,1,0,0,1,0,3,3
HH582,3,1,Sister,10,F,0,5,2,1,0,0,1,0,3,3
HH583,1,1,Mother,54,F,0,4,3,1,0,0,1,0,3,1
HH583,2,1,Brother,30,M,0,4,3,1,0,0,1,0,3,1
HH583,3,1,Aunt,20,F,0,4,3,1,0,0,1,0,3,1
HH583,4,1,Brother,20,M,1,4,3,1,0,0,1,0,3,1
HH584,1,1,Nephew,16,M,0,5,2,1,0,0,0,0,2,3
HH584,2,1,Daughter,10,F,1,5,2,1,0,0,0,0,2,3
HH584,3,1,Son,15,M,0,5,2,1,0,0,0,0,2,3
HH585,1,1,Grandfather,72,M,0,5,2,2,0,0,0,0,3,3
HH585,2,1,Grandmother,64,F,0,5,2,2,0,0,0,0,3,3
HH585,3,1,Uncle,26,M,1,5,2,2,0,0,0,0,3,3
HH585,4,1,Uncle,31,M,0,5,2,2,0,0,0,0,3,3
HH586,1,1,Mother,58,F,0,5,2,1,0,0,0,0,3,3
HH586,2,1,Aunt,7,F,0,5,2,1,0,0,0,0,3,3
HH587,1,1,Husband,48,M,1,5,2,1,0,0,0,0,3,1
HH587,2,1,Daughter,19,F,0,5,2,1,0,0,0,0,3,1
HH587,3,1,Daughter,14,F,0,5,2,1,0,0,0,0,3,1
HH588,1,1,Daughter,15,F,0,5,2,1,0,0,0,0,3,3
HH588,2,1,Son,12,M,0,5,2,1,0,0,0,0,3,3
HH588,3,1,Daughter,6,F,1,5,2,1,0,0,0,0,3,3
HH589,1,1,Nephew,13,M,0,5,2,1,0,0,0,1,3,3
HH589,2,1,Nephew,12,M,0,5,2,1,0,0,0,1,3,3
HH589,3,1,Father,65,M,1,5,2,1,0,0,0,1,3,3
HH590,1,1,Wife,21,F,1,5,2,2,0,0,0,0,2,1
HH591,1,1,Mother,35,F,0,5,2,1,0,0,0,0,3,3
HH591,2,1,Father,43,M,0,5,2,1,0,0,0,0,3,3
HH591,3,1,Sister,9,F,1,5,2,1,0,0,0,0,3,3
HH591,4,1,Sister,1,F,0,5,2,1,0,0,0,0,3,3
HH592,1,1,Mother,34,F,1, , , , , , , , , 
HH592,2,1,Sister,15,F,0, , , , , , , , , 
HH592,3,1,Brother,14,M,0, , , , , , , , , 
HH592,4,1,Sister,7,F,1, , , , , , , , , 
HH592,5,1,Sister,2,F,1, , , , , , , , , 
HH593,1,1,Brother,20,M,1,5,2,1,0,0,1,1,3,3
HH593,2,1,Mother,,F,0,5,2,1,0,0,1,1,3,3
HH593,3,1,Aunt,,F,0,5,2,1,0,0,1,1,3,3
HH593,4,1,Nephew,,M,0,5,2,1,0,0,1,1,3,3
HH594,1,1,Grandmother,67,F,0,5,2,1,0,0,0,0,3,3
HH595,1,1,Grandmother,63,F,0,5,2,1,0,0,1,0,3,3
HH595,2,1,Grandfather,78,M,0,5,2,1,0,0,1,0,3,3
HH595,3,1,Brother,4,M,0,5,2,1,0,0,1,0,3,3
HH595,4,1,Aunt,30,F,1,5,2,1,0,0,1,0,3,3
HH595,5,1,Brother,2,M,1,5,2,1,0,0,1,0,3,3
HH596,1,1,Mother,27,F,0, , , , , , , , , 
HH596,2,1,Father,29,M,0, , , , , , , , , 
HH596,3,1,Brother,5,M,1, , , , , , , , , 
HH596,4,1,Brother,2,M,0, , , , , , , , , 
HH597,1,1,Grandchild,13,M,0,5,2,1,0,0,0,0,3,3
HH597,2,1,Grandchild,8,F,1,5,2,1,0,0,0,0,3,3
HH597,3,1,Husband,66,M,1,5,2,1,0,0,0,0,3,3
HH597,4,1,Daughter,15,F,1,5,2,1,0,0,0,0,3,3
HH597,5,1,Aunt,70,F,0,5,2,1,0,0,0,0,3,3
HH598,1,1,Husband,51,M,1,5,3,1,0,0,1,0,3,3
HH598,2,1,Daughter,15,F,0,5,3,1,0,0,1,0,3,3
HH599,1,1,Husband,41,M,1,5,2,1,0,0,0,0,3,3
HH599,2,1,Son,18,M,0,5,2,1,0,0,0,0,3,3
HH599,3,1,Daughter,15,F,0,5,2,1,0,0,0,0,3,3
HH599,4,1,Daughter,12,F,0,5,2,1,0,0,0,0,3,3
HH599,5,1,Daughter,9,F,0,5,2,1,0,0,0,0,3,3
HH599,6,1,Daughter,4,F,1,5,2,1,0,0,0,0,3,3
HH599,7,1,Nephew,10,M,0,5,2,1,0,0,0,0,3,3
HH599,8,1,Grandmother,63,F,0,5,2,1,0,0,0,0,3,3
HH600,1,1,Grandchild,38,F,0,5,2,1,0,0,1,1,3,3
HH601,1,1,Mother,64,F,0,4,2,1,0,0,1,0,3,3
HH601,2,1,Nephew,7,M,1,4,2,1,0,0,1,0,3,3
HH602,1,1,Mother,35,F,1,5,2,1,0,0,0,0,2,3
HH602,2,1,Father,39,M,1,5,2,1,0,0,0,0,2,3
HH602,3,1,Sister,6,F,1,5,2,1,0,0,0,0,2,3
HH603,1,1,Daughter,16,F,0,5,2,1,0,0,0,0,3,3
HH603,2,1,Daughter,11,F,0,5,2,1,0,0,0,0,3,3
HH603,3,1,Daughter,7,F,0,5,2,1,0,0,0,0,3,3
HH603,4,1,Wife,41,F,1,5,2,1,0,0,0,0,3,3
HH604,1,1,Mother,32,F,1,5,2,1,0,0,1,0,2,3
HH604,2,1,Father,35,M,1,5,2,1,0,0,1,0,2,3
HH604,3,1,Brother,12,M,0,5,2,1,0,0,1,0,2,3
HH604,4,1,Brother,7,M,0,5,2,1,0,0,1,0,2,3
HH604,5,1,Sister,13,F,0,5,2,1,0,0,1,0,2,3
HH605,1,1,Grandfather,73,M,1,4,2,1,0,0,1,0,3,3
HH605,2,1,Grandmother,68,F,1,4,2,1,0,0,1,0,3,3
HH605,3,1,Uncle,28,M,0,4,2,1,0,0,1,0,3,3
HH605,4,1,Cousin,1,M,0,4,2,1,0,0,1,0,3,3
HH605,5,1,Aunt,26,F,1,4,2,1,0,0,1,0,3,3
HH606,1,1,Mother,47,F,1,5,2,1,0,0,0,0,3,3
HH606,2,1,Sister,19,F,0,5,2,1,0,0,0,0,3,3
HH606,3,1,Sister,10,F,0,5,2,1,0,0,0,0,3,3
HH607,1,1,Mother,45,F,1,5,2,1,0,0,0,1,3,3
HH607,2,1,Brother,25,M,0,5,2,1,0,0,0,1,3,3
HH607,3,1,Sister,20,F,1,5,2,1,0,0,0,1,3,3
HH607,4,1,Brother,23,M,0,5,2,1,0,0,0,1,3,3
HH607,5,1,Brother,11,M,0,5,2,1,0,0,0,1,3,3
HH608,1,1,Mother,41,F,1,5,2,1,0,0,1,0,3,3
HH608,2,1,Father,44,M,1,5,2,1,0,0,1,0,3,3
HH608,3,1,Brother,13,M,0,5,2,1,0,0,1,0,3,3
HH609,1,1,Father,,M,0, , , , , , , , , 
HH609,2,1,Mother,25,F,0, , , , , , , , , 
HH609,3,1,Brother,7,M,0, , , , , , , , , 
HH610,1,1,Mother,25,F,1, , , , , , , , , 
HH610,2,1,Grandmother,65,F,1, , , , , , , , , 
HH610,3,1,Aunt,27,F,1, , , , , , , , , 
HH610,4,1,Sister,5,F,1, , , , , , , , , 
HH610,5,1,Cousin,4,F,1, , , , , , , , , 
HH610,6,1,Aunt,29,F,1, , , , , , , , , 
HH610,7,1,Cousin,4,M,1, , , , , , , , , 
HH611,1,1,Father,45,M,0,5,5, ,0,0,0,0,3,3
HH611,2,1,Mother,41,F,0,5,5, ,0,0,0,0,3,3
HH611,3,1,Nephew,33,M,0,5,5, ,0,0,0,0,3,3
HH611,4,1,Daughter-in-law,29,F,0,5,5, ,0,0,0,0,3,3
HH611,5,1,Cousin,19,F,0,5,5, ,0,0,0,0,3,3
HH611,6,1,Brother,14,M,1,5,5, ,0,0,0,0,3,3
HH611,7,1,Sister,9,F,1,5,5, ,0,0,0,0,3,3
HH612,1,1,Mother,33,F,0,5,2,1,0,0,0,0,3,3
HH612,2,1,Sister,17,F,1,5,2,1,0,0,0,0,3,3
HH613,1,1,Husband,37,M,1, , , , , , , , , 
HH613,2,1,Son,0,M,1, , , , , , , , , 
HH613,3,1,Mother-in-law,63,F,0, , , , , , , , , 
HH613,4,1,Father,37,M,1, , , , , , , , , 
HH613,5,1,Mother,23,F,1, , , , , , , , , 
HH613,6,1,Grandmother,63,F,0, , , , , , , , , 
HH614,1,1,Mother,38,F,1,5,2,1,0,0,0,0,2,3
HH614,2,1,Brother,7,M,1,5,2,1,0,0,0,0,2,3
HH614,3,1,Sister,11,F,1,5,2,1,0,0,0,0,2,3
HH615,1,1,Father,40,M,0,1,2,1,0,0,0,0,3,3
HH615,2,1,Mother,37,F,0,1,2,1,0,0,0,0,3,3
HH615,3,1,Sister,1,F,0,1,2,1,0,0,0,0,3,3
HH615,4,1,Brother,7,M,0,1,2,1,0,0,0,0,3,3
HH616,1,1,Mother,63,F,0,4,2,2,0,0,1,1,3,3
HH616,2,1,Father,68,M,0,4,2,2,0,0,1,1,3,3
HH616,3,1,Niece,20,F,0,4,2,2,0,0,1,1,3,3
HH617,1,1,Father,56,M,0,4,2,1,0,0,0,0,3,3
HH617,2,1,Mother,48,F,0,4,2,1,0,0,0,0,3,3
HH617,3,1,Brother,15,M,1,4,2,1,0,0,0,0,3,3
HH617,4,1,Grandfather,94,M,0,4,2,1,0,0,0,0,3,3
HH618,1,1,Father,27,M,1,5,2,1,0,0,0,0,3,3
HH618,2,1,Mother,27,F,1,5,2,1,0,0,0,0,3,3
HH619,1,1,Mother,,F,0,5,2,1,0,0,0,0,3,3
HH619,2,1,Mother-in-law,5,F,0,5,2,1,0,0,0,0,3,3
HH620,1,1,Niece,19,F,1,5,3,1,0,0,0,0,2,3
HH621,1,1,Father,47,M,1,5,3,1,0,0,1,0,3,1
HH621,2,1,Nephew,19,M,0,5,3,1,0,0,1,0,3,1
HH621,3,1,Niece,4,F,0,5,3,1,0,0,1,0,3,1
HH621,4,1,Son,17,M,0,5,3,1,0,0,1,0,3,1
HH621,5,1,Daughter,14,F,0,5,3,1,0,0,1,0,3,1
HH622,1,1,Mother,33,F,1,5,3,1,1,1,1,1,3,3
HH622,2,1,Father,45,M,1,5,3,1,1,1,1,1,3,3
HH622,3,1,Sister,13,F,0,5,3,1,1,1,1,1,3,3
HH622,4,1,Brother,10,M,0,5,3,1,1,1,1,1,3,3
HH623,1,1,Uncle,21,M,1,5,2,1,0,0,0,0,3,3
HH623,2,1,Brother,19,M,0,5,2,1,0,0,0,0,3,3
HH623,3,1,Brother,10,M,1,5,2,1,0,0,0,0,3,3
HH624,1,1,Father,73,M,0,6,2,1,0,0,0,0,3,3
HH624,2,1,Mother,64,F,0,6,2,1,0,0,0,0,3,3
HH625,1,1,Aunt,34,F,1,5,2,1,0,0,1,0,3,3
HH625,2,1,Grandmother,62,F,1,5,2,1,0,0,1,0,3,3
HH625,3,1,Brother,11,M,0,5,2,1,0,0,1,0,3,3
HH625,4,1,Sister,12,F,0,5,2,1,0,0,1,0,3,3
HH626,1,1,Husband,42,M,1,5,2,1,1,0,0,0,3,3
HH626,2,1,Daughter,13,F,0,5,2,1,1,0,0,0,3,3
HH626,3,1,Son,9,M,0,5,2,1,1,0,0,0,3,3
HH627,1,1,Daughter,14,F,1,5,2,1,0,0,0,0,2,1
HH627,2,1,Daughter,12,F,1,5,2,1,0,0,0,0,2,1
HH627,3,1,Son,10,M,0,5,2,1,0,0,0,0,2,1
HH627,4,1,Daughter,8,F,1,5,2,1,0,0,0,0,2,1
HH627,5,1,Daughter,3,F,1,5,2,1,0,0,0,0,2,1
HH628,1,1,Grandmother,58,F,0,6,2,1,0,0,0,0,2,1
HH628,2,1,Grandfather,61,M,0,6,2,1,0,0,0,0,2,1
HH628,3,1,Sister,13,F,0,6,2,1,0,0,0,0,2,1
HH629,1,1,Husband,67,M,1, , , , , , , , , 
HH629,2,1,Not related,16,M,0, , , , , , , , , 
HH629,3,1,Not related,24,M,0, , , , , , , , , 
HH630,1,1,Husband,53,M,1,5,3,1,0,0,1,0,3,3
HH631,1,1,Mother,42,F,0,5,2,1,0,0,0,0,3,1
HH631,2,1,Father,47,M,0,5,2,1,0,0,0,0,3,1
HH631,3,1,Grandmother,73,F,1,5,2,1,0,0,0,0,3,1
HH631,4,1,Brother,19,M,0,5,2,1,0,0,0,0,3,1
HH631,5,1,Brother,14,M,0,5,2,1,0,0,0,0,3,1
HH631,6,1,Sister,7,F,1,5,2,1,0,0,0,0,3,1
HH631,7,1,Brother,0,M,0,5,2,1,0,0,0,0,3,1
HH631,8,1,Mother,42,F,1,5,2,1,0,0,0,0,3,1
HH631,9,1,Father,47,M,1,5,2,1,0,0,0,0,3,1
HH631,10,1,Sister,18,F,0,5,2,1,0,0,0,0,3,1
HH631,11,1,Brother,19,M,0,5,2,1,0,0,0,0,3,1
HH631,12,1,Brother,14,M,0,5,2,1,0,0,0,0,3,1
HH631,13,1,Sister,7,F,0,5,2,1,0,0,0,0,3,1
HH631,14,1,Grandmother,73,F,0,5,2,1,0,0,0,0,3,1
HH632,1,1,Father,34,M,1, , , , , , , , , 
HH632,2,1,Brother,9,M,0, , , , , , , , , 
HH632,3,1,Brother,4,M,0, , , , , , , , , 
HH632,4,1,Mother,26,F,1, , , , , , , , , 
HH633,1,1,Husband,64,M,1,4,2,1,0,0,0,0,3,3
HH633,2,1,Nephew,15,M,0,4,2,1,0,0,0,0,3,3
HH633,3,1,Nephew,10,M,0,4,2,1,0,0,0,0,3,3
HH633,4,1,Grandchild,3,F,1,4,2,1,0,0,0,0,3,3
HH633,5,1,Daughter,34,F,0,4,2,1,0,0,0,0,3,3
HH633,6,1,Grandchild,4,M,0,4,2,1,0,0,0,0,3,3
HH633,7,1,Grandchild,1,F,0,4,2,1,0,0,0,0,3,3
HH634,1,1,Father,37,M,0,2,2,1,0,0,0,0,3,3
HH634,2,1,Mother,32,F,0,2,2,1,0,0,0,0,3,3
HH634,3,1,Sister,11,F,1,2,2,1,0,0,0,0,3,3
HH634,4,1,Brother,1,M,0,2,2,1,0,0,0,0,3,3
HH635,1,1,Wife,52,F,1,4,3,1,0,0,0,0,3,3
HH635,2,1,Son,22,M,0,4,3,1,0,0,0,0,3,3
HH635,3,1,Son,16,M,0,4,3,1,0,0,0,0,3,3
HH635,4,1,Son,11,M,0,4,3,1,0,0,0,0,3,3
HH636,1,1,Mother,45,F,1,4,2,1,0,0,0,0,3,3
HH636,2,1,Daughter,15,F,0,4,2,1,0,0,0,0,3,3
HH636,3,1,Son,13,M,0,4,2,1,0,0,0,0,3,3
HH636,4,1,Nephew,3,M,1,4,2,1,0,0,0,0,3,3
HH636,5,1,Son,11,M,0,4,2,1,0,0,0,0,3,3
HH637,1,1,Grandmother,68,F,0,4,2,1,0,0,1,0,3,3
HH637,2,1,Grandfather,71,M,0,4,2,1,0,0,1,0,3,3
HH637,3,1,Mother,43,F,1,4,2,1,0,0,1,0,3,3
HH637,4,1,Brother,21,M,0,4,2,1,0,0,1,0,3,3
HH637,5,1,Son,16,M,0,4,2,1,0,0,1,0,3,3
HH638,1,1,Mother,24,F,1, , , , , , , , , 
HH638,2,1,Brother,29,M,0, , , , , , , , , 
HH638,3,1,Brother,7,M,1, , , , , , , , , 
HH638,4,1,Aunt,18,F,0, , , , , , , , , 
HH639,1,1,Son,17,M,0,5,2,1,0,0,0,0,3,3
HH640,1,1,Grandfather,55,M,0,5,2,1,0,0,0,0,3,1
HH640,2,1,Grandmother,45,F,0,5,2,1,0,0,0,0,3,1
HH640,3,1,Mother,22,F,1,5,2,1,0,0,0,0,3,1
HH640,4,1,Brother,4,M,0,5,2,1,0,0,0,0,3,1
HH640,5,1,Sister,13,F,0,5,2,1,0,0,0,0,3,1
HH640,6,1,Sister,11,F,0,5,2,1,0,0,0,0,3,1
HH640,7,1,Brother,,M,0,5,2,1,0,0,0,0,3,1
HH640,8,1,Sister,5,F,0,5,2,1,0,0,0,0,3,1
HH640,9,1,Brother,7,M,0,5,2,1,0,0,0,0,3,1
HH641,1,1,Brother,25,M,0,4,2,1,0,0,0,0,3,3
HH641,2,1,Mother,56,F,0,4,2,1,0,0,0,0,3,3
HH641,3,1,Aunt,24,F,0,4,2,1,0,0,0,0,3,3
HH641,4,1,Daughter-in-law,1,F,0,4,2,1,0,0,0,0,3,3
HH642,1,1,Sister,3,F,0,6,2,1,0,0,1,0,3,3
HH642,2,1,Mother,27,F,0,6,2,1,0,0,1,0,3,3
HH642,3,1,Father,28,M,0,6,2,1,0,0,1,0,3,3
HH643,1,1,Son,25,M,0,5,2,1,0,0,0,0,3,3
HH643,2,1,Daughter-in-law,19,F,0,5,2,1,0,0,0,0,3,3
HH643,3,1,Son,19,M,0,5,2,1,0,0,0,0,3,3
HH643,4,1,Niece,13,F,0,5,2,1,0,0,0,0,3,3
HH643,5,1,Mother,49,F,0,5,2,1,0,0,0,0,3,3
HH643,6,1,Aunt,19,F,0,5,2,1,0,0,0,0,3,3
HH643,7,1,Sister,13,F,0,5,2,1,0,0,0,0,3,3
HH643,8,1,Brother,25,M,0,5,2,1,0,0,0,0,3,3
HH644,1,1,Grandfather,51,M,1,5,3,1,0,0,0,0,3,1
HH644,2,1,Grandmother,48,F,1,5,3,1,0,0,0,0,3,1
HH644,3,1,Sister,9,F,1,5,3,1,0,0,0,0,3,1
HH644,4,1,Uncle,22,M,1,5,3,1,0,0,0,0,3,1
HH645,1,1,Mother,57,F,0,5,2,1,0,0,0,0,2,1
HH645,2,1,Brother,28,M,1,5,2,1,0,0,0,0,2,1
HH646,1,1,Father,50,M,0,5,3,1,0,0,0,0,2,1
HH646,2,1,Mother,45,F,0,5,3,1,0,0,0,0,2,1
HH646,3,1,Brother,23,M,0,5,3,1,0,0,0,0,2,1
HH646,4,1,Brother,11,M,0,5,3,1,0,0,0,0,2,1
HH646,5,1,Daughter-in-law,21,F,0,5,3,1,0,0,0,0,2,1
HH646,6,1,Sister,13,F,1,5,3,1,0,0,0,0,2,1
HH646,7,1,Nephew,1,M,0,5,3,1,0,0,0,0,2,1
HH646,8,1,Sister,3,F,0,5,3,1,0,0,0,0,2,1
HH647,1,1,Daughter,17,F,1,4,2,1,0,0,0,0,2,3
HH647,2,1,Daughter,12,F,1,4,2,1,0,0,0,0,2,3
HH647,3,1,Daughter,7,F,1,4,2,1,0,0,0,0,2,3
HH647,4,1,Daughter,0,F,1,4,2,1,0,0,0,0,2,3
HH647,5,1,Mother,29,F,1,4,2,1,0,0,0,0,2,3
HH647,6,1,Sister,17,F,1,4,2,1,0,0,0,0,2,3
HH647,7,1,Sister,12,F,1,4,2,1,0,0,0,0,2,3
HH647,8,1,Sister,7,F,1,4,2,1,0,0,0,0,2,3
HH648,1,1,Husband,58,M,1,5,2,1,0,0,1,0,3,3
HH648,2,1,Grandmother,91,F,0,5,2,1,0,0,1,0,3,3
HH648,3,1,Daughter-in-law,27,F,0,5,2,1,0,0,1,0,3,3
HH648,4,1,Grandchild,3,M,0,5,2,1,0,0,1,0,3,3
HH648,5,1,Grandchild,0,F,0,5,2,1,0,0,1,0,3,3
HH648,6,1,Son,16,M,0,5,2,1,0,0,1,0,3,3
HH648,7,1,Daughter,9,F,0,5,2,1,0,0,1,0,3,3
HH648,8,1,Mother,26,F,1,5,2,1,0,0,1,0,3,3
HH648,9,1,Father,27,M,1,5,2,1,0,0,1,0,3,3
HH648,10,1,Brother,2,M,1,5,2,1,0,0,1,0,3,3
HH648,11,1,Aunt,8,F,0,5,2,1,0,0,1,0,3,3
HH648,12,1,Uncle,16,M,0,5,2,1,0,0,1,0,3,3
HH648,13,1,Grandmother,47,F,0,5,2,1,0,0,1,0,3,3
HH648,14,1,Grandfather,58,M,0,5,2,1,0,0,1,0,3,3
HH648,15,1,other relative,95,F,0,5,2,1,0,0,1,0,3,3
HH649,1,1,Mother,63,F,0,5,2,2,0,0,1,0,3,3
HH649,2,1,Daughter,7,F,0,5,2,2,0,0,1,0,3,3
HH650,1,1,Daughter-in-law,19,F,0,5,3,1,0,0,0,0,3,2
HH651,1,1,Father,29,M,1,5,3,1,0,0,1,0,2,1
HH651,2,1,Mother,26,F,1,5,3,1,0,0,1,0,2,1
HH651,3,1,Brother,8,M,0,5,3,1,0,0,1,0,2,1
HH652,1,1,Mother,29,F,1,2,2,1,0,0,0,0,2,1
HH652,2,1,Father,36,M,1,2,2,1,0,0,0,0,2,1
HH652,3,1,Brother,7,M,0,2,2,1,0,0,0,0,2,1
HH652,4,1,Sister,9,F,0,2,2,1,0,0,0,0,2,1
HH653,1,1,Mother,38,F,0,4,2,1,0,0,0,0,2,1
HH653,2,1,Brother,15,M,0,4,2,1,0,0,0,0,2,1
HH653,3,1,Brother,12,M,0,4,2,1,0,0,0,0,2,1
HH653,4,1,Sister,6,F,1,4,2,1,0,0,0,0,2,1
HH653,5,1,Brother,6,M,0,4,2,1,0,0,0,0,2,1
HH654,1,1,Wife,45,F,1,5,2,1,0,0,1,0,3,3
HH654,2,1,Sister,30,F,0,5,2,1,0,0,1,0,3,3
HH654,3,1,Daughter,9,F,0,5,2,1,0,0,1,0,3,3
HH654,4,1,Son,16,M,0,5,2,1,0,0,1,0,3,3
HH655,1,1,Mother,38,F,0,4,2,1,0,0,0,0,3,1
HH655,2,1,Father,42,M,1,4,2,1,0,0,0,0,3,1
HH655,3,1,Brother,16,M,0,4,2,1,0,0,0,0,3,1
HH655,4,1,Sister,12,F,0,4,2,1,0,0,0,0,3,1
HH655,5,1,Sister,7,F,0,4,2,1,0,0,0,0,3,1
HH655,6,1,Brother,7,M,0,4,2,1,0,0,0,0,3,1
HH656,1,1,Mother,42,F,1,4,2,1,0,0,1,0,3,3
HH656,2,1,Father,43,M,1,4,2,1,0,0,1,0,3,3
HH656,3,1,Sister,3,F,1,4,2,1,0,0,1,0,3,3
HH657,1,1,Grandmother,62,F,0, , , , , , , , , 
HH657,2,1,Mother,32,F,0, , , , , , , , , 
HH657,3,1,Father,42,M,0, , , , , , , , , 
HH657,4,1,Sister,17,F,0, , , , , , , , , 
HH657,5,1,Brother,15,M,1, , , , , , , , , 
HH657,6,1,Brother,6,M,1, , , , , , , , , 
HH658,1,1,Father,38,M,0,4,2,1,0,0,0,0,3,3
HH658,2,1,Mother,31,F,0,4,2,1,0,0,0,0,3,3
HH658,3,1,Brother,13,M,0,4,2,1,0,0,0,0,3,3
HH658,4,1,Sister,3,F,1,4,2,1,0,0,0,0,3,3
HH659,1,1,Uncle,19,M,0, , , , , , , , , 
HH659,2,1,Aunt,18,F,0, , , , , , , , , 
HH659,3,1,Grandmother,42,F,0, , , , , , , , , 
HH659,4,1,Mother,27,F,1, , , , , , , , , 
HH659,5,1,Father,28,M,1, , , , , , , , , 
HH659,6,1,Cousin,2,M,0, , , , , , , , , 
HH660,1,1,Mother,18,F,1, , , , , , , , , 
HH660,2,1,Father,22,M,1, , , , , , , , , 
HH660,3,1,Grandfather,64,M,0, , , , , , , , , 
HH660,4,1,Grandmother,50,F,0, , , , , , , , , 
HH660,5,1,Uncle,18,M,0, , , , , , , , , 
HH660,6,1,Brother,3,M,1, , , , , , , , , 
HH660,7,1,Aunt,32,F,0, , , , , , , , , 
HH661,1,1,Father,31,M,1, , , , , , , , , 
HH661,2,1,Mother,27,F,1, , , , , , , , , 
HH661,3,1,Sister,8,F,0, , , , , , , , , 
HH661,4,1,Sister,3,F,0, , , , , , , , , 
HH662,1,1,Husband,22,M,1,5,2,1,0,0,1,0,3,3
HH662,2,1,Aunt,38,F,0,5,2,1,0,0,1,0,3,3
HH662,3,1,Aunt,14,F,0,5,2,1,0,0,1,0,3,3
HH662,4,1,Uncle,14,M,0,5,2,1,0,0,1,0,3,3
HH662,5,1,Uncle,9,M,0,5,2,1,0,0,1,0,3,3
HH662,6,1,Uncle,17,M,0,5,2,1,0,0,1,0,3,3
HH662,7,1,Uncle,14,M,0,5,2,1,0,0,1,0,3,3
HH662,8,1,Mother,19,F,1,5,2,1,0,0,1,0,3,3
HH662,9,1,Father,22,M,1,5,2,1,0,0,1,0,3,3
HH662,10,1,Grandmother,38,F,0,5,2,1,0,0,1,0,3,3
HH662,11,1,Aunt,14,F,0,5,2,1,0,0,1,0,3,3
HH662,12,1,Uncle,14,M,0,5,2,1,0,0,1,0,3,3
HH662,13,1,Uncle,9,M,0,5,2,1,0,0,1,0,3,3
HH662,14,1,Uncle,14,M,0,5,2,1,0,0,1,0,3,3
HH662,15,1,Uncle,17,M,0,5,2,1,0,0,1,0,3,3
HH663,1,1,Aunt,56,F,1,5,2,1,0,0,0,0,3,3
HH663,2,1,Grandmother,85,F,1,5,2,1,0,0,0,0,3,3
HH664,1,1,Daughter-in-law,24,F,0, , , , , , , , , 
HH664,2,1,Grandchild,24,M,0, , , , , , , , , 
HH664,3,1,Grandchild,21,M,0, , , , , , , , , 
HH664,4,1,Grandchild,19,M,0, , , , , , , , , 
HH664,5,1,Grandchild,13,F,0, , , , , , , , , 
